	high_loss_example	low_loss_example	set_id	cataphora_condition	item_num	gpt2:high_loss	gpt2:low_loss	gpt2:loss_diff
5081	he stayed with underground writers when Brian was ordered to leave the country.	Brian stayed with underground writers when he was ordered to leave the country.	HB02	U	12	5.138937950134277	4.411953449249268	0.7269845008850098
5082	he stayed with underground writers when Mark was ordered to leave the country.	Mark stayed with underground writers when he was ordered to leave the country.	HB02	U	12	5.141311168670654	4.5334391593933105	0.6078720092773438
5083	he stayed with underground writers when Richard was ordered to leave the country.	Richard stayed with underground writers when he was ordered to leave the country.	HB02	U	12	5.1117072105407715	4.4464898109436035	0.665217399597168
5084	he stayed with underground writers when Jeffrey was ordered to leave the country.	Jeffrey stayed with underground writers when he was ordered to leave the country.	HB02	U	12	5.2818098068237305	4.575626850128174	0.7061829566955566
5085	he stayed with underground writers when Scott was ordered to leave the country.	Scott stayed with underground writers when he was ordered to leave the country.	HB02	U	12	5.135837078094482	4.459394454956055	0.6764426231384277
5086	he stayed with underground writers when Jason was ordered to leave the country.	Jason stayed with underground writers when he was ordered to leave the country.	HB02	U	12	5.2523040771484375	4.3960700035095215	0.856234073638916
5087	he stayed with underground writers when Kevin was ordered to leave the country.	Kevin stayed with underground writers when he was ordered to leave the country.	HB02	U	12	5.278044700622559	4.461771488189697	0.8162732124328613
5088	he stayed with underground writers when Steven was ordered to leave the country.	Steven stayed with underground writers when he was ordered to leave the country.	HB02	U	12	5.2214789390563965	4.499332904815674	0.7221460342407227
5089	he stayed with underground writers when Thomas was ordered to leave the country.	Thomas stayed with underground writers when he was ordered to leave the country.	HB02	U	12	5.116381645202637	4.502048969268799	0.6143326759338379
5090	he stayed with underground writers when Eric was ordered to leave the country.	Eric stayed with underground writers when he was ordered to leave the country.	HB02	U	12	5.224110126495361	4.444205284118652	0.779904842376709
5091	he stayed with underground writers when Daniel was ordered to leave the country.	Daniel stayed with underground writers when he was ordered to leave the country.	HB02	U	12	5.122730731964111	4.481801986694336	0.6409287452697754
5092	he stayed with underground writers when Timothy was ordered to leave the country.	Timothy stayed with underground writers when he was ordered to leave the country.	HB02	U	12	5.416692733764648	4.996946811676025	0.41974592208862305
5093	he stayed with underground writers when Paul was ordered to leave the country.	Paul stayed with underground writers when he was ordered to leave the country.	HB02	U	12	5.024370193481445	4.4381585121154785	0.5862116813659668
5094	he stayed with underground writers when Kenneth was ordered to leave the country.	Kenneth stayed with underground writers when he was ordered to leave the country.	HB02	U	12	5.249072551727295	4.61542272567749	0.6336498260498047
5095	he stayed with underground writers when Gregory was ordered to leave the country.	Gregory stayed with underground writers when he was ordered to leave the country.	HB02	U	12	5.212707996368408	4.581854343414307	0.6308536529541016
5096	he stayed with underground writers when Stephen was ordered to leave the country.	Stephen stayed with underground writers when he was ordered to leave the country.	HB02	U	12	5.168612003326416	4.513094425201416	0.655517578125
5097	he stayed with underground writers when Todd was ordered to leave the country.	Todd stayed with underground writers when he was ordered to leave the country.	HB02	U	12	5.295562744140625	4.463099002838135	0.8324637413024902
5098	he stayed with underground writers when Ronald was ordered to leave the country.	Ronald stayed with underground writers when he was ordered to leave the country.	HB02	U	12	5.36962366104126	4.740897178649902	0.6287264823913574
5099	he stayed with underground writers when Patrick was ordered to leave the country.	Patrick stayed with underground writers when he was ordered to leave the country.	HB02	U	12	5.272938251495361	4.48309326171875	0.7898449897766113
5100	he stayed with underground writers when Gary was ordered to leave the country.	Gary stayed with underground writers when he was ordered to leave the country.	HB02	U	12	5.232642650604248	4.488664150238037	0.7439785003662109
5101	he stayed with underground writers when Douglas was ordered to leave the country.	Douglas stayed with underground writers when he was ordered to leave the country.	HB02	U	12	5.221864700317383	4.773128509521484	0.44873619079589844
5102	he stayed with underground writers when Keith was ordered to leave the country.	Keith stayed with underground writers when he was ordered to leave the country.	HB02	U	12	5.165223121643066	4.345534801483154	0.8196883201599121
5103	he stayed with underground writers when Craig was ordered to leave the country.	Craig stayed with underground writers when he was ordered to leave the country.	HB02	U	12	5.2411322593688965	4.410597801208496	0.8305344581604004
5104	he stayed with underground writers when George was ordered to leave the country.	George stayed with underground writers when he was ordered to leave the country.	HB02	U	12	5.029037952423096	4.463157653808594	0.565880298614502
5105	he stayed with underground writers when Larry was ordered to leave the country.	Larry stayed with underground writers when he was ordered to leave the country.	HB02	U	12	5.1574296951293945	4.403271675109863	0.7541580200195312
5106	he stayed with underground writers when Peter was ordered to leave the country.	Peter stayed with underground writers when he was ordered to leave the country.	HB02	U	12	5.041860103607178	4.492527484893799	0.5493326187133789
